Title,Price,Brand,Model,Link
"EVGA CLCx 240mm All-in-One LCD CPU Liquid Cooler, 2X 120mm PWM ARGB Fans, Intel",219.49,EVGA,400-HY-CX24-V1,https://amazon.com/dp/B0BJ5XXPNP?tag=pcbuilder00-20
ASUS M0UAY0 ROG Ryujin 240 All-in-One Liquid CPU Cooler with Live Dash Colour OLED - Black,219.74,ASUS,ROG Ryujin 240,https://amazon.com/dp/B07J59JW35?tag=pcbuilder00-20
NZXT Kraken Z53 RGB 240mm - RL-KRZ53-R1 - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 120mm Radiator Fans (2 Included),219.99,NZXT,Kraken Z53 RGB,https://amazon.com/dp/B09GKP2Q2H?tag=pcbuilder00-20
Corsair iCUE H150i Elite CAPELLIX XT Liquid CPU Cooler,219.99,Corsair,CW-9060070-WW,https://amazon.com/dp/B0BQJ6QL7L?tag=pcbuilder00-20
"NZXT Kraken 360 RGB - 360mm AIO CPU Liquid Cooler - Customizable 1.54""""",219.99,NZXT,RL-KR360-W1,https://amazon.com/dp/B0BY3GTG48?tag=pcbuilder00-20
"NZXT Kraken 360 RGB - 360mm AIO CPU Liquid Cooler - Customizable 1.54""""",219.99,NZXT,RL-KR360-B1,https://amazon.com/dp/B0BY3FD274?tag=pcbuilder00-20
"MSI MPG CORELIQUID K360 V2 AIO CPU Liquid Cooler - LCD Pump with 60mm Fan, 3 x 120mm ARGB Fans, Evaporation-Proof Tubing, GI Cooling & Mystic Light Software Support - AMD & Intel Socket Compatible",220,MSI,MPG CORELIQUID K360 V2 AIO,https://amazon.com/dp/B09CQCS5B7?tag=pcbuilder00-20
Fractal Design Lumen S28 Aspect 14 PWM x2 AIO CPU Liquid/Water Cooler,220,Fractal Design,FD-W-L1-S2811,https://amazon.com/dp/B0BH8GQ5YR?tag=pcbuilder00-20
"ASUS ROG Strix LC II 360 ARGB All-in-one AIO Liquid CPU Cooler 360mm Radiator, Intel LGA1700, 115x/2066 and AMD AM4/TR4 Support,Triple 120mm 4-pin PWM Addressable RGB Radiator Fans",220.4,ASUS,ROG Strix LC II 360 ARGB,https://amazon.com/dp/B09KSX6ZFQ?tag=pcbuilder00-20
"Alphacool Eisbaer Pro Aurora 420 AIO CPU Cooler, 420mm Radiator",220.45,Alphacool,11774,https://amazon.com/dp/B09CD3JQ5Q?tag=pcbuilder00-20
NZXT Kraken Z63 280mm - RL-KRZ63-01 - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer P 140mm Radiator Fans (2 Included),222.99,NZXT,Kraken Z63,https://amazon.com/dp/B082DYSQVF?tag=pcbuilder00-20
NZXT Kraken X73 RGB 360mm - RL-KRX73-RW - AIO RGB CPU Liquid Cooler - Rotating Infinity Mirror Design - Powered By CAM V4 - RGB Connector - Aer RGB V2 120mm Radiator Fans (3 Included) - White,224.99,NZXT,Kraken X73 RGB,https://amazon.com/dp/B09CW9NC51?tag=pcbuilder00-20
"Razer Hanbo Chroma RGB All-In-One Liquid Cooler aRGB Pump Cap: Ultimate AIO Design - Quiet, Powerful aRGB Fans - Silent, Efficient Liquid Cooling - PWM Fan Controller Support - RGB Chroma aRGB - 240MM",225.95,Razer,RC21-01770100-R3M1,https://amazon.com/dp/B09P1ZGP47?tag=pcbuilder00-20
NZXT Kraken X73 RGB 360mm - RL-KRX73-R1 - AIO RGB CPU Liquid Cooler - Rotating Infinity Mirror Design - Improved Pump,225.97,NZXT,Kraken X73,https://amazon.com/dp/B08MB7WQW9?tag=pcbuilder00-20
Corsair iCUE H150i Elite CAPELLIX XT Liquid CPU Cooler - Three AF120 RGB Elite Fans,225.99,Corsair,CW-9060073-WW,https://amazon.com/dp/B0BQJ44PGK?tag=pcbuilder00-20
"CORSAIR Hydro Series H115i AIO Liquid CPU Cooler, 280mm Radiator, Dual 140mm SP Series PWM Fans, Advanced RGB Lighting and Fan Software Control",226.81,Corsair,H115i,https://amazon.com/dp/B019955RNQ?tag=pcbuilder00-20
NZXT Kraken Z53 RGB 240mm - RL-KRZ53-RW - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 120mm Radiator Fans (2 Included) - White,229,NZXT,Kraken Z53 RGB,https://amazon.com/dp/B09GKTJKC7?tag=pcbuilder00-20
"Thermaltake TOUGHLIQUID Ultra 280 RGB CPU Liquid Cooler, AMD(AM5/AM4) Intel(LGA 1700/1200)",229.99,Thermaltake,CL-W371-PL14SW-A,https://amazon.com/dp/B0BV8S5413?tag=pcbuilder00-20
CORSAIR iCUE H100i ELITE LCD Display Liquid CPU Cooler-Custom IPS LCD Screen-40 Dynamic RGB LEDs-120mm Fans-240mm Radiator-COMMANDER CORE Smart Lighting Controller,229.99,Corsair,iCUE H100i ELITE,https://amazon.com/dp/B09HDJ3Z47?tag=pcbuilder00-20
"AORUS WATERFORCE X 280 AIO Liquid CPU Cooler, 280mm Radiator with 2X 140mm ARGB Fans, Adjustable Circular LCD Display with Micro SD Support",229.99,Gigabyte,AORUS WATERFORCE X 280,https://amazon.com/dp/B08YMY8ZZ3?tag=pcbuilder00-20
"CoolerMaster MasterLiquid PL240 FLUX Close-Loop AIO CPU Liquid Cooler, Dual Chamber Pump, Ceramic Bearing Impeller Motor, Dual Loop ARGB, PL-Flux 120mm Fans for AMD Ryzen AM5/AM4/Intel 1700/1200/115X",231.69,Cooler Master,MasterLiquid PL240 FLUX,https://amazon.com/dp/B09PWVN9TP?tag=pcbuilder00-20
Corsair Hydro Series H100 Extreme Performance Liquid CPU Cooler,232,Corsair,CWCH100,https://amazon.com/dp/B0051U7HMS?tag=pcbuilder00-20
"MSI MPG CoreLiquid K360 - AIO CPU Liquid Cooler - 2.4"" LCD Screen - 360mm Radiator - Triple 120mm ARGB PWM Fans",232.06,MSI,MPG CoreLiquid K360,https://amazon.com/dp/B08XKDWHSB?tag=pcbuilder00-20
"ASUS ROG Ryujin II 240 ARGB All-in-one Liquid CPU Cooler 240mm Radiator (3.5"" Color LCD, Embedded Pump Fan, 2X ROG 120mm ARGB Radiator Fans, Compatible with Intel LGA1700, 1200 and AM5, AM4 Socket)",233.52,ASUS,ROG RYUJIN II 240 ARGB,https://amazon.com/dp/B0B7CCZ5R3?tag=pcbuilder00-20
Fractal Design Lumen S36 Aspect 12 PWM x3 AIO CPU Liquid/Water Cooler,234,Fractal Design,FD-W-L1-S3611,https://amazon.com/dp/B0BH9W1B4F?tag=pcbuilder00-20
Corsair iCUE H170i Elite CAPELLIX XT Liquid CPU Cooler - Three AF140 RGB Elite Fans,239.99,Corsair,CW-9060071-WW,https://amazon.com/dp/B0BQJ72D7R?tag=pcbuilder00-20
"Corsair Hydro Series H80i v2 AIO Liquid CPU Cooler, 120mm Thick Radiator, Dual 120mm SP Series PWM Fans, Advanced RGB Lighting and Fan Software Control",239.99,Corsair,Hydro H80i v2,https://amazon.com/dp/B019954Y2Q?tag=pcbuilder00-20
CORSAIR iCUE H150i ELITE LCD Display Liquid CPU Cooler-Custom IPS LCD Screen-48 Dynamic RGB LEDs-120mm Fans-360mm Radiator-COMMANDER CORE Smart Lighting Controller,239.99,Corsair,CW-9060062-WW,https://amazon.com/dp/B09HDWQKV8?tag=pcbuilder00-20
MSI MPG CORELIQUID K240 V2 AIO CPU Liquid Cooler - LCD Pump with 60mm Fan,240.5,MSI,9S6-6A0311-038,https://amazon.com/dp/B09CQCD5DS?tag=pcbuilder00-20
Alphacool 11594 Eisbaer Extreme Liquid CPU Cooler 280 - Black Edition Water Cooling Kits,247.9,Alphacool,11594,https://amazon.com/dp/B07BZ3J554?tag=pcbuilder00-20
"Cooler Master MasterLiquid ML240P Mirage ARGB Close-Loop AIO CPU Liquid Cooler, 240 Radiator, Transparent Pump, Addressable RGB Lighting",249,Cooler Master,MasterLiquid ML240P Mirage,https://amazon.com/dp/B07V25ZSB2?tag=pcbuilder00-20
NZXT Kraken Z73 360mm AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer P 120mm Radiator Fans (3 Included),249.99,NZXT,Kraken Z73,https://amazon.com/dp/B082DYPF57?tag=pcbuilder00-20
"Thermaltake TOUGHLIQUID Ultra 420 CPU Liquid Cooler, AMD(AM5/AM4) Intel(LGA 1700/1200)",249.99,Thermaltake,CL-W366-PL14BL-A,https://amazon.com/dp/B0BV8HGKRS?tag=pcbuilder00-20
"NZXT Kraken Elite 280-280mm AIO CPU Liquid Cooler - Customizable 2.36""""",249.99,NZXT,RL-KN28E-B1,https://amazon.com/dp/B0BY3HCFDB?tag=pcbuilder00-20
Thermaltake Floe Triple Riing 16.8 Million Color RGB TR4 Edition Alexa Razer Chroma Syncable AIO Liquid Cooling CPU Cooler,249.99,Thermaltake,Floe Riing RGB 360 TR4 Edition,https://amazon.com/dp/B07RBR8BRW?tag=pcbuilder00-20
"AORUS WATERFORCE X 360 AIO Liquid CPU Cooler, 360mm Radiator with 3X 120mm ARGB Fans, Adjustable Circular LCD Display with Micro SD Support",249.99,Gigabyte,AORUS WATERFORCE X 360,https://amazon.com/dp/B08YMVNQDJ?tag=pcbuilder00-20
"ASUS ROG Ryujin II 240 RGB all-in-one liquid CPU cooler 240mm Radiator (3.5""color LCD, embedded pump fan and 2xNoctua iPPC 2000 PWM 120mm radiator fans, compatible with Intel LGA1700,1200 &AM4 socket)",254.01,ASUS,ROG Ryujin II 240 RGB,https://amazon.com/dp/B09KSVR9CJ?tag=pcbuilder00-20
"Alpenföhn Gletscherwasser 360 Komplett-Wasserkühlung, ARGB - wei?",257.99,Alpenföhn,84000000195,https://amazon.com/dp/B092JLBXZJ?tag=pcbuilder00-20
NZXT Kraken Z63 RGB 280mm - RL-KRZ63-RW - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 140mm Radiator Fans (2 Included) - White,259,NZXT,Kraken Z63 RGB,https://amazon.com/dp/B09GKPZ8YS?tag=pcbuilder00-20
"NZXT Kraken Elite 240 RGB - 240mm AIO CPU Liquid Cooler - Customizable 2.36""""",259.99,NZXT,RL-KR24E-B1,https://amazon.com/dp/B0BY3F9VSL?tag=pcbuilder00-20
Corsair iCUE H100i Elite LCD XT Liquid CPU Cooler - IPS LCD Screen,259.99,Corsair,CW-9060074-WW,https://amazon.com/dp/B0BQWVNZDC?tag=pcbuilder00-20
CORSAIR iCUE H170i ELITE LCD Display Liquid CPU Cooler-Custom IPS LCD Screen-48 Dynamic RGB LEDs-140mm Fans -420mm Radiator,259.99,Corsair,iCUE H170i ELITE,https://amazon.com/dp/B09HDPTRCQ?tag=pcbuilder00-20
Phanteks (PH-GO360T30_DAG02) Glacier One 360T30 Gen 2 D-RGB AIO Liquid CPU Cooler,259.99,Phanteks,PH-GO360T30_DAG02,https://amazon.com/dp/B0BXH3L1VW?tag=pcbuilder00-20
NZXT Kraken Z63 RGB 280mm - RL-KRZ63-R1 - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 140mm Radiator Fans (2 Included),263.49,NZXT,Kraken Z63 RGB,https://amazon.com/dp/B09GKR95F9?tag=pcbuilder00-20
"EVGA CLC 360mm All-in-One LCD CPU Liquid Cooler, 3X 120mm PWM ARGB Fans, Intel",264.68,EVGA,400-HY-CX36-V1,https://amazon.com/dp/B0BJ5XXWH3?tag=pcbuilder00-20
MSI MEG CORELIQUID S360 CPU Liquid Cooler,266.47,MSI,9S6-6A0521-001,https://amazon.com/dp/B09CQCK1N2?tag=pcbuilder00-20
"NZXT Kraken Elite 280 RGB - 280mm AIO CPU Liquid Cooler - Customizable 2.36""""",269.99,NZXT,RL-KR28E-W1,https://amazon.com/dp/B0BY3GMN2V?tag=pcbuilder00-20
"NZXT Kraken Elite 280 RGB - 280mm AIO CPU Liquid Cooler - Customizable 2.36""""",269.99,NZXT,RL-KR28E-B1,https://amazon.com/dp/B0BY3H94B7?tag=pcbuilder00-20
NZXT Kraken Z53 (240 mm),273.11,NZXT,Kraken Z53,https://amazon.com/dp/B08MB4YPK3?tag=pcbuilder00-20
"CORSAIR Hydro Series H105 AIO Liquid CPU Cooler, 240mm Thick Radiator",276,Corsair,CW-9060016-WW,https://amazon.com/dp/B00HKEI3EY?tag=pcbuilder00-20
"NZXT Kraken Elite 360-360mm AIO CPU Liquid Cooler - Customizable 2.36""""",279.99,NZXT,RL-KN36E-B1,https://amazon.com/dp/B0BY3JPVZY?tag=pcbuilder00-20
"Thermaltake TOUGHLIQUID Ultra 420 RGB CPU Liquid Cooler, AMD(AM5/AM4) Intel(LGA 1700/1200)",279.99,Thermaltake,CL-W370-PL14SW-A,https://amazon.com/dp/B0BV8QHSS7?tag=pcbuilder00-20
Fractal Design Celsius+ S36 Prisma PWM ARGB 360mm Silent Performance Slim Radiator AIO CPU Liquid/Water Cooler,279.99,Fractal Design,Celsius+ S36 Prisma PWM ARGB,https://amazon.com/dp/B0856M7T81?tag=pcbuilder00-20
ASUS ROG RYUO III 360 ARGB All-in-one AIO Liquid CPU Cooler 360mm Radiator,280.14,ASUS,ROG RYUO III 360 ARGB,https://amazon.com/dp/B0BTRSFGX8?tag=pcbuilder00-20
"Corsair H100i RGB PLATINUM AIO Liquid CPU Cooler,240mm,Dual ML120 PRO RGB PWM Fans,",282.54,Corsair,H100i RGB,https://amazon.com/dp/B07JWB5BSN?tag=pcbuilder00-20
Corsair iCUE H150i Elite LCD XT Liquid CPU Cooler - IPS LCD Screen,289.99,Corsair,CW-9060075-WW,https://amazon.com/dp/B0BQWSP2ZP?tag=pcbuilder00-20
NZXT Kraken Z73 RGB 360mm - RL-KRZ73-R1 - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 120mm Radiator Fans (3 Included),290.99,NZXT,Kraken Z73 RGB,https://amazon.com/dp/B09GKQJK5P?tag=pcbuilder00-20
"Razer Hanbo Chroma RGB All-In-One Liquid Cooler aRGB Pump Cap: Ultimate AIO Design - Quiet, Powerful aRGB Fans - Silent, Efficient Liquid Cooling - PWM Fan Controller Support - RGB Chroma aRGB - 360MM",291.99,Razer,RC21-01770200-R3M1,https://amazon.com/dp/B09P27JN4C?tag=pcbuilder00-20
NZXT Kraken Elite 360 RGB AIO CPU Liquid Cooler ??360mm Radiator,299.99,NZXT,RL-KR36E-W1,https://amazon.com/dp/B0BY3HCW17?tag=pcbuilder00-20
"NZXT Kraken Elite RGB 360-360mm AIO CPU Liquid Cooler - Customizable 2.36""""",299.99,NZXT,RL-KR36E-B1,https://amazon.com/dp/B0BY3HMXD4?tag=pcbuilder00-20
Corsair iCUE H150i Elite LCD XT Liquid CPU Cooler - IPS LCD Screen,299.99,Corsair,CW-9060077-WW,https://amazon.com/dp/B0BQWTMJ7F?tag=pcbuilder00-20
NZXT Kraken Z73 RGB 360mm - RL-KRZ73-RW - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - Aer RGB 2 120mm Radiator Fans (3 Included) - White,303,NZXT,Kraken Z73 RGB,https://amazon.com/dp/B09GKPTYG6?tag=pcbuilder00-20
"AORUS RGB AIO Liquid Cooler 280, 280mm Radiator, Dual 140mm Windforce PWM Fans, Customizable Full Color LCD Display, Advanced RGB Lighting and Control,",305.95,Gigabyte,AORUS LIQUID COOLER 280,https://amazon.com/dp/B07YZ2NCR5?tag=pcbuilder00-20
Corsair iCUE H170i Elite LCD XT Liquid CPU Cooler - IPS LCD Screen,309.99,Corsair,CW-9060076-WW,https://amazon.com/dp/B0BQWTVYLV?tag=pcbuilder00-20
"ASUS ROG Ryujin II 360 RGB all-in-one liquid CPU cooler 360mm Radiator (3.5""color LCD, embedded pump fan and 3xNoctua iPPC 2000PWM 120mm radiator fans,compatible with Intel LGA1700, 1200 & AM4 socket)",309.99,ASUS,ROGRYUJINII360,https://amazon.com/dp/B09KT5WKPZ?tag=pcbuilder00-20
"Gigabyte AORUS WATERFORCE 360 AIO Liquid CPU Cooler, 360mm Radiator with 3x120mm Low Noise ARGB Fans, Rotatable ARGB Lighting Panel Design, Compatible with Intel LGA1700 (GP-AORUS WATERFORCE 360)",312.4,Gigabyte,AORUS WATERFORCE 360,https://amazon.com/dp/B09N74MYL7?tag=pcbuilder00-20
AZZA Blizzard SP 240 ARGB | LCAZ-240R-ARGB SP,325,AZZA,LCAZ-240R-ARGB SP,https://amazon.com/dp/B09TPSRHRS?tag=pcbuilder00-20
Corsair Hydro Series H100i GTX High Performance Liquid CPU Cooler,329.98,Corsair,H100i,https://amazon.com/dp/B00SV7IEJI?tag=pcbuilder00-20
"ASUS ROG Strix LC 360 RGB White Edition All-in-one Liquid CPU Cooler with Aura Sync RGB, and Triple ROG 120mm addressable RGB Radiator Fans",339.99,ASUS,ROG STRIX LC 360 RGB White,https://amazon.com/dp/B088PDQMPK?tag=pcbuilder00-20
"ASUS Rog Ryujin 360 RGB AIO Liquid CPU Cooler 360mm Radiator (Three 120mm 4-pin Noctua iPPC PWM Fans) with Livedash Oled Panel and FanXpert Controls, 360 mm",349.99,ASUS,ROG RYUJIN 360,https://amazon.com/dp/B07JHX169J?tag=pcbuilder00-20
Endorfy Navis F280 - processor liquid cooling system,355,Endorfy,EY3B002,https://amazon.com/dp/B0BHDT5159?tag=pcbuilder00-20
"CORSAIR Hydro Series H110i AIO Liquid CPU Cooler, 280mm Radiator, Dual 140mm SP Series PWM Fans, Advanced RGB Lighting and Fan Software Control",384.98,Corsair,H110i,https://amazon.com/dp/B019955W7C?tag=pcbuilder00-20
Corsair Hydro Series H80i GT Performance Liquid CPU Cooler,415.58,Corsair,H80i GT,https://amazon.com/dp/B00SV7IIDU?tag=pcbuilder00-20
Corsair Hydro Series H110 280 mm High Performance Liquid CPU Cooler,439.98,Corsair,H110,https://amazon.com/dp/B00B4OCW7K?tag=pcbuilder00-20
"ASUS ROG Ryujin II 360 ARGB All-in-one Liquid CPU Cooler 360mm Radiator (3.5"" Color LCD",454.98,ASUS,ROG RYUJIN II 360 ARGB,https://amazon.com/dp/B0B7CGHTHQ?tag=pcbuilder00-20
